date,reporter_iso,partner_iso,A,S_total,HL
2022-09-30,KOR,IDN,0.9751584066926589,146.42858571250736,0.0
2022-09-30,LAO,IDN,0.9232921038944675,11.372171629190186,0.0
2022-09-30,MYS,IDN,0.7680129138673065,2.3090587250625196,0.0
2022-09-30,MMR,IDN,0.9602252291137213,12.62850316359197,0.0
2022-09-30,NZL,IDN,0.8633667445409252,4.98187767490573,0.0
2022-09-30,PHL,IDN,0.8651723708079028,3.8743612338890236,0.0
2022-09-30,SGP,IDN,0.9898059426289072,109.96153772757793,0.0
2022-09-30,THA,IDN,0.3634225899163631,1.0391907464562604,2.0
2022-09-30,VNM,IDN,0.9581367300099152,34.59862873670886,0.0
2022-09-30,AUS,JPN,0.9007521734217295,407.95093744736664,0.0
2022-09-30,BRN,JPN,0.9908887924793435,53.62687716733451,0.0
2022-09-30,KHM,JPN,0.9372767070592554,4.981388182296518,0.0
2022-09-30,CHN,JPN,0.9836035958004633,2.5290281625648587,0.0
2022-09-30,IDN,JPN,0.967376561733184,8.859542001065694,0.0
2022-09-30,KOR,JPN,0.9654380602855379,174.79634641547815,0.0
2022-09-30,LAO,JPN,0.9608094519780892,13.456272362402032,0.0
2022-09-30,MYS,JPN,0.8856049418849816,2.429258096573181,0.0
2022-09-30,MMR,JPN,0.9812000752641854,14.513043601243869,0.0
2022-09-30,NZL,JPN,0.9226951721267069,5.449762181346523,0.0
2022-09-30,PHL,JPN,0.9317999168752188,4.396168247062755,0.0
2022-09-30,SGP,JPN,0.968716072600493,129.21272856354943,0.0
2022-09-30,THA,JPN,0.6032690335164835,0.9077184376766532,0.0
2022-09-30,VNM,JPN,0.9245576841103109,40.119928156745424,0.0
2022-09-30,AUS,KOR,0.933867169275887,425.57743798510194,0.0
2022-09-30,BRN,KOR,0.9926218719634857,59.14107059311371,0.0
2022-09-30,KHM,KOR,0.9529685262401996,5.855773216805,0.0
2022-09-30,CHN,KOR,0.9162103514607169,2.8759976832345524,0.0
2022-09-30,IDN,KOR,0.9762990452350432,10.146690577378632,0.0
2022-09-30,JPN,KOR,0.982464794611123,58.430202529595206,0.0
2022-09-30,LAO,KOR,0.9672325135935547,14.234466101890751,0.0
2022-09-30,MYS,KOR,0.9066716656605521,2.6706438903520286,0.0
2022-09-30,MMR,KOR,0.9848687439383859,16.079632397003717,0.0
2022-09-30,NZL,KOR,0.935572085896285,6.0861938448369814,0.0
2022-09-30,PHL,KOR,0.944676573146653,4.645234207269134,0.0
2022-09-30,SGP,KOR,0.9781815369192984,144.34718174838125,0.0
2022-09-30,THA,KOR,0.6712986599595059,1.0180467491600114,0.0
2022-09-30,VNM,KOR,0.9443066389349183,45.33586299089552,0.0
2022-09-30,AUS,LAO,0.998583934618488,338.7500401702716,0.0
2022-09-30,BRN,LAO,0.9830627698117557,45.57319226497711,0.0
2022-09-30,KHM,LAO,0.8845459046325079,4.683989788935612,0.0
2022-09-30,CHN,LAO,0.9784224056505134,2.108560422374926,0.0
2022-09-30,IDN,LAO,0.9419374497972779,7.916845435303107,0.0
2022-09-30,JPN,LAO,0.9839477526204627,44.40868406320779,0.0
2022-09-30,KOR,LAO,0.9748114070049883,147.5911288887762,0.0
2022-09-30,MYS,LAO,0.7848202918897746,2.295348475168992,0.0
2022-09-30,MMR,LAO,0.9614591836791893,12.737430259918572,0.0
2022-09-30,NZL,LAO,0.8617077041282883,5.045785257701029,0.0
2022-09-30,PHL,LAO,0.8696679927261078,3.8916072468834155,0.0
2022-09-30,SGP,LAO,0.9888106460707933,111.31354836601975,0.0
2022-09-30,THA,LAO,0.3871833258434302,0.9948455544306699,2.0
2022-09-30,VNM,LAO,0.9522611899862915,35.172434473060314,0.0
2022-09-30,AUS,MYS,0.993406756708342,320.86458570276244,0.0
2022-09-30,BRN,MYS,0.9835520976485012,43.345085531532135,0.0
2022-09-30,KHM,MYS,0.8806628114319706,4.5165170895759275,0.0
2022-09-30,CHN,MYS,0.952515867570682,2.112452082591276,0.0
2022-09-30,IDN,MYS,0.9356463299425766,7.615176130198323,0.0
2022-09-30,JPN,MYS,0.9846209398772525,42.40708862834422,0.0
2022-09-30,KOR,MYS,0.9755315788245618,140.95909099346648,0.0
2022-09-30,LAO,MYS,0.921270124312757,10.891810198616637,0.0
2022-09-30,MMR,MYS,0.9583989128158888,12.175804782028731,0.0
2022-09-30,NZL,MYS,0.860433077837667,4.820639663897736,0.0
2022-09-30,PHL,MYS,0.8608047440976077,3.727046464009483,0.0
2022-09-30,SGP,MYS,0.9922148530801503,105.87541982074282,0.0
2022-09-30,THA,MYS,0.35199590322442637,1.0273600063321122,2.0
2022-09-30,VNM,MYS,0.9618934794430296,33.552230793388816,0.0
2022-09-30,AUS,MMR,0.9729194438682999,318.80082490641996,0.0
2022-09-30,BRN,MMR,0.9835388433025133,43.090590005973084,0.0
2022-09-30,KHM,MMR,0.8821771977922217,4.528036464581859,0.0
2022-09-30,CHN,MMR,0.9945753385667832,2.008648235338945,0.0
2022-09-30,IDN,MMR,0.9382604535499919,7.5975272350254155,0.0
2022-09-30,JPN,MMR,0.9845696621545748,42.359239910082614,0.0
2022-09-30,KOR,MMR,0.9753898706919577,139.645965938541,0.0
2022-09-30,LAO,MMR,0.9195062607088149,10.808164989211697,0.0
2022-09-30,MYS,MMR,0.7675299615375338,2.224113886859299,0.0
2022-09-30,NZL,MMR,0.8613502281039335,4.812541121831451,0.0
2022-09-30,PHL,MMR,0.8601562230618529,3.705060895204695,0.0
2022-09-30,SGP,MMR,0.9911442357957239,106.04070764781022,0.0
2022-09-30,THA,MMR,0.3572333190798629,0.9831055315941551,2.0
2022-09-30,VNM,MMR,0.9535692477847335,33.96482866471821,0.0
2022-09-30,AUS,NZL,0.9926307795219754,346.84930897469064,0.0
2022-09-30,BRN,NZL,0.9842576671041249,46.85116041395217,0.0
2022-09-30,KHM,NZL,0.8872280287404396,4.817315893433369,0.0
2022-09-30,CHN,NZL,0.9734070850429565,2.160413584666112,0.0
2022-09-30,IDN,NZL,0.9445295193251136,8.137407009955062,0.0
2022-09-30,JPN,NZL,0.9843291852313207,45.73239331983731,0.0
2022-09-30,KOR,NZL,0.9741574933643897,152.194432042796,0.0
2022-09-30,LAO,NZL,0.9253223028839938,11.758976690403129,0.0
2022-09-30,MYS,NZL,0.7919582670833332,2.3441247307248503,0.0
2022-09-30,MMR,NZL,0.9637186350543223,13.059674463160707,0.0
2022-09-30,PHL,NZL,0.8748678338757493,3.973043456321774,0.0
2022-09-30,SGP,NZL,0.9891487549558262,114.46291368586185,0.0
2022-09-30,THA,NZL,0.40348821602583007,1.0136169844365952,2.0
2022-09-30,VNM,NZL,0.9538287776470749,36.14604514150888,0.0
2022-09-30,AUS,PHL,0.99839814857773,336.93796349288067,0.0
2022-09-30,BRN,PHL,0.9835303265440136,45.19405761954958,0.0
2022-09-30,KHM,PHL,0.8816189136760388,4.657758677008861,0.0
2022-09-30,CHN,PHL,0.9978069345461132,2.1283638895608936,0.0
2022-09-30,IDN,PHL,0.9382963085485153,7.876595358147618,0.0
2022-09-30,JPN,PHL,0.9837514195989753,44.03999949457876,0.0
2022-09-30,KOR,PHL,0.9752967572860382,146.4024868268905,0.0
2022-09-30,LAO,PHL,0.9215073118558034,11.40924121180147,0.0
2022-09-30,MYS,PHL,0.7714413539242841,2.3083825120713413,0.0
2022-09-30,MMR,PHL,0.9592704233415967,12.674275298574202,0.0
2022-09-30,NZL,PHL,0.8607911407384232,5.0106905710708896,0.0
2022-09-30,SGP,PHL,0.9890786415030236,110.4244327404264,0.0
2022-09-30,THA,PHL,0.36714688222493197,1.020160248940084,2.0
2022-09-30,VNM,PHL,0.9542797030331391,34.84948872240503,0.0
2022-09-30,AUS,SGP,0.8367612152762617,324.27596615274723,0.0
2022-09-30,BRN,SGP,0.9935063708801023,41.41701047840432,0.0
2022-09-30,KHM,SGP,0.957152511213083,3.553617716450517,0.0
2022-09-30,CHN,SGP,0.987642629769564,1.9654892418397045,0.0
2022-09-30,IDN,SGP,0.9821075001099192,6.6645849257546095,0.0
2022-09-30,JPN,SGP,0.9714216398292564,38.599205007433895,0.0
2022-09-30,KOR,SGP,0.9621627713775923,133.93203074252298,0.0
2022-09-30,LAO,SGP,0.976086674203048,10.514884660438828,0.0
2022-09-30,MYS,SGP,0.9453626485493201,1.7541797269039827,0.0
2022-09-30,MMR,SGP,0.9902745954818974,10.999453365192696,0.0
2022-09-30,NZL,SGP,0.9507339614993321,4.044403572514009,0.0
2022-09-30,PHL,SGP,0.9591202312525128,3.3730205586398014,0.0
2022-09-30,THA,SGP,0.7895928308210346,0.586736453714972,0.0
2022-09-30,VNM,SGP,0.9038313400930253,31.15058369002194,0.0
2022-09-30,AUS,THA,0.9976265987590351,332.3257310072064,0.0
2022-09-30,BRN,THA,0.9839628833302154,45.01535419442603,0.0
2022-09-30,KHM,THA,0.8846992293596996,4.664800242510486,0.0
2022-09-30,CHN,THA,0.9533006664438115,2.189177953918909,0.0
2022-09-30,IDN,THA,0.9381522324078342,7.886760480152521,0.0
2022-09-30,JPN,THA,0.9845276473378183,44.02505773525253,0.0
2022-09-30,KOR,THA,0.9745597115119545,146.70280146199286,0.0
2022-09-30,LAO,THA,0.9243795137341002,11.281274359490565,0.0
2022-09-30,MYS,THA,0.7675362095865521,2.3081646961882187,0.0
2022-09-30,MMR,THA,0.9603883520910717,12.595941515706048,0.0
2022-09-30,NZL,THA,0.864879384144186,4.975640387862018,0.0
2022-09-30,PHL,THA,0.8668034598960201,3.841350095256682,0.0
2022-09-30,SGP,THA,0.9922007804652345,109.71661345590056,0.0
2022-09-30,VNM,THA,0.9620426349229688,34.695317543604105,0.0
2022-09-30,AUS,VNM,0.9023115839644524,383.4623476918843,0.0
2022-09-30,BRN,VNM,0.9913381249918909,50.23422982361723,0.0
2022-09-30,KHM,VNM,0.9387742430463685,4.648276929775272,0.0
2022-09-30,CHN,VNM,0.973953675678276,2.3199809489336367,0.0
2022-09-30,IDN,VNM,0.9735370391124727,8.242129544714981,0.0
2022-09-30,JPN,VNM,0.9756399234853209,47.99712154655151,0.0
2022-09-30,KOR,VNM,0.964736925728331,163.08951320630712,0.0
2022-09-30,LAO,VNM,0.9619625480582873,12.614895045573567,0.0
2022-09-30,MYS,VNM,0.9059886076760844,2.238574559217531,0.0
2022-09-30,MMR,VNM,0.9813092613775094,13.605621446116299,0.0
2022-09-30,NZL,VNM,0.9255510179733755,5.090503483034652,0.0
2022-09-30,PHL,VNM,0.9372223590863317,4.107859911990781,0.0
2022-09-30,SGP,VNM,0.9650935843099977,121.48539803996549,0.0
2022-09-30,THA,VNM,0.6575098573026478,0.7852871611578103,0.0
2022-12-31,BRN,AUS,0.40540332360439,1.0713633074070474,1.0
2022-12-31,KHM,AUS,0.07244271242167077,0.5759222530918887,1.0
2022-12-31,CHN,AUS,0.6607286053160144,1.0953935156917936,0.0
2022-12-31,IDN,AUS,-0.33091044656719854,1.1797242060225224,1.0
2022-12-31,JPN,AUS,-0.7299954013785231,0.5751468178424709,1.0
2022-12-31,KOR,AUS,0.6797437804869778,2.325599662287006,2.0
2022-12-31,LAO,AUS,0.28744674690869026,1.0071096201370449,1.0
2022-12-31,MYS,AUS,-0.5009029535660643,0.9002401385081578,1.0
2022-12-31,MMR,AUS,-0.6076870259566644,1.6771326559939463,0.0
2022-12-31,NZL,AUS,-0.1674483397106448,0.47652327125021204,1.0
2022-12-31,PHL,AUS,-0.36187284782032864,0.7602448805482686,1.0
2022-12-31,SGP,AUS,-0.6076418686035406,0.537897622934308,1.0
2022-12-31,THA,AUS,-0.5610027765626021,0.8558770075672526,1.0
2022-12-31,VNM,AUS,-0.2489056334745352,0.6458304546760794,1.0
2022-12-31,AUS,BRN,0.326224587260695,0.6525577170839952,2.0
2022-12-31,KHM,BRN,-0.22518549187522738,0.8420802690640883,1.0
2022-12-31,CHN,BRN,0.8188866677030212,0.7053717464411401,0.0
2022-12-31,IDN,BRN,-0.30018229933750135,1.7946101136748371,1.0
2022-12-31,JPN,BRN,0.396477598994895,1.005401381863427,2.0
2022-12-31,KOR,BRN,0.6831693104914104,2.1881317581726116,2.0
2022-12-31,LAO,BRN,-0.09997146118964817,1.267519841402656,1.0
2022-12-31,MYS,BRN,-0.2898491474132722,1.5663467597779537,1.0
2022-12-31,MMR,BRN,-0.41679762206257787,2.8187321915003043,0.0
2022-12-31,NZL,BRN,-0.3578124175397995,0.7724452129373439,1.0
2022-12-31,PHL,BRN,-0.6996925341985201,1.0221083209062451,1.0
2022-12-31,SGP,BRN,0.5442448933516856,0.8223932680130533,2.0
2022-12-31,THA,BRN,-0.34484212611290443,1.4030229750314591,1.0
2022-12-31,VNM,BRN,0.4470507438939959,0.794096095839297,2.0
2022-12-31,AUS,KHM,0.3999263047248354,0.7245910007879741,2.0
2022-12-31,BRN,KHM,0.26245023376849563,1.6496130668825835,1.0
2022-12-31,CHN,KHM,0.9366866856804046,0.9155236169314204,0.0
2022-12-31,IDN,KHM,-0.301329872696466,2.0084918057297734,1.0
2022-12-31,JPN,KHM,0.5673160706810815,1.2058640214745895,0.0
2022-12-31,KOR,KHM,0.6768355019291399,2.4342050606814483,2.0
2022-12-31,LAO,KHM,-0.03911476643476661,1.3782244752026969,1.0
2022-12-31,MYS,KHM,-0.26207931568400405,1.8731502542779057,1.0
2022-12-31,MMR,KHM,-0.3654311229782897,3.4484054755814735,0.0
2022-12-31,NZL,KHM,-0.3294445570027201,0.8505230607465082,1.0
2022-12-31,PHL,KHM,-0.7506327375884652,1.1125062736745766,2.0
2022-12-31,SGP,KHM,0.6345350242637536,0.9365562362117091,2.0
2022-12-31,THA,KHM,-0.3151230874997213,1.6447582795788371,1.0
2022-12-31,VNM,KHM,0.5451718203085197,0.9029809959712194,2.0
2022-12-31,AUS,CHN,0.29504768505241213,0.37364766665343707,1.0
2022-12-31,BRN,CHN,0.7972700000098365,0.6471131475765768,4.0
2022-12-31,KHM,CHN,0.8835788497332814,0.4335551968170416,0.0
2022-12-31,IDN,CHN,-0.30085790310249305,0.6258477041482217,1.0
2022-12-31,JPN,CHN,0.4835391870161798,0.33006824320503875,0.0
2022-12-31,KOR,CHN,0.6018169263875351,1.7356369758026187,1.0
2022-12-31,LAO,CHN,0.9041512945517041,0.7584904351310482,0.0
2022-12-31,MYS,CHN,-0.37191266261761646,0.580728230657405,1.0
2022-12-31,MMR,CHN,-1.464409462387077,0.22377245208630642,0.0
2022-12-31,NZL,CHN,0.9375264823305749,0.2633320960971604,0.0
2022-12-31,PHL,CHN,0.22127408102209492,0.2638961226066513,0.0
2022-12-31,SGP,CHN,0.5675374193692707,0.4865805680214,0.0
2022-12-31,THA,CHN,-0.46980938272051054,0.47813139885403894,1.0
2022-12-31,VNM,CHN,0.879710826269732,0.5783997110701434,0.0
2022-12-31,AUS,IDN,0.3726268133487388,0.8089625756211674,2.0
2022-12-31,BRN,IDN,0.3085347028807928,1.580353300915903,1.0
2022-12-31,KHM,IDN,-0.17727428650064342,0.8816819315070438,1.0
2022-12-31,CHN,IDN,0.7168944456062738,1.31150692168705,0.0
2022-12-31,JPN,IDN,0.505104208844386,1.2145454857502829,2.0
2022-12-31,KOR,IDN,0.5997698670138533,2.877029084426951,2.0
2022-12-31,LAO,IDN,0.05130551571313518,1.394251576165203,1.0
2022-12-31,MYS,IDN,-0.28461152686894453,1.9950593187294623,1.0
2022-12-31,MMR,IDN,-0.3945991012916136,3.4496530490647936,0.0
2022-12-31,NZL,IDN,-0.3210300204924278,0.8220713635584295,1.0
2022-12-31,PHL,IDN,-0.8144342458223852,1.0845083329287617,1.0
2022-12-31,SGP,IDN,0.6206017065661039,1.0310941874489923,2.0
2022-12-31,THA,IDN,-0.3531161850229892,1.741421449030836,1.0
2022-12-31,VNM,IDN,0.6073486189103408,1.0446266677978098,2.0
2022-12-31,AUS,JPN,-0.7291821076189241,0.4749957452724028,1.0
2022-12-31,BRN,JPN,0.33263746071308914,1.0874341983834648,1.0
2022-12-31,KHM,JPN,0.15042387584031117,0.622845975258001,3.0
2022-12-31,CHN,JPN,0.8102779215209144,1.0464667148828197,0.0
2022-12-31,IDN,JPN,-0.3631781759701083,1.1260473242387758,1.0
2022-12-31,KOR,JPN,0.5203793415507113,2.444706739562855,2.0
2022-12-31,LAO,JPN,0.30113570641401854,1.0434525555542848,1.0
2022-12-31,MYS,JPN,-0.6871016737554169,0.7289630744967294,1.0
2022-12-31,MMR,JPN,-0.7869907152177257,1.3445585165601144,0.0
2022-12-31,NZL,JPN,-0.26981460645863853,0.4943724173379686,1.0
2022-12-31,PHL,JPN,-0.1894457833470765,0.7993208194689164,1.0
2022-12-31,SGP,JPN,-0.5313819462100097,0.5566643995308405,1.0
2022-12-31,THA,JPN,-0.891569492666117,0.6544800165389166,1.0
2022-12-31,VNM,JPN,-0.22060505220178878,0.6691445209462934,1.0
2022-12-31,AUS,KOR,0.6159229288633876,0.7769647840260803,0.0
2022-12-31,BRN,KOR,0.6233299100233348,1.0684443841049698,1.0
2022-12-31,KHM,KOR,0.4485793307660223,0.7022504529842236,4.0
2022-12-31,CHN,KOR,0.6982529045743552,1.2947358456697873,0.0
2022-12-31,IDN,KOR,-0.484605864513786,0.9614019345418887,1.0
2022-12-31,JPN,KOR,-0.12308596449036269,0.5067480147547495,2.0
2022-12-31,LAO,KOR,0.6327376104529929,1.1643326816982684,4.0
2022-12-31,MYS,KOR,-0.7643378117844986,0.7033113478035041,1.0
2022-12-31,MMR,KOR,-0.6652646543928272,1.4207463627217396,0.0
2022-12-31,NZL,KOR,-0.1316500947731659,0.4862885700216674,1.0
2022-12-31,PHL,KOR,-0.486173589958527,0.4953865269492396,1.0
2022-12-31,SGP,KOR,0.5129614110687241,0.7104539836677612,2.0
2022-12-31,THA,KOR,-1.313685667385615,0.5470337739239193,1.0
2022-12-31,VNM,KOR,0.6097630803300405,0.8509069222162807,0.0
2022-12-31,AUS,LAO,0.35683500936616636,0.6759332627044693,2.0
2022-12-31,BRN,LAO,0.2548013588715304,1.6421825388543612,1.0
2022-12-31,KHM,LAO,-0.1805195059280972,0.9029205274866675,1.0
2022-12-31,CHN,LAO,0.9187907395066083,0.7651707184984848,0.0
2022-12-31,IDN,LAO,-0.2968318791354859,1.9115731669070186,1.0
2022-12-31,JPN,LAO,0.5343104262574355,1.149196792682072,2.0
2022-12-31,KOR,LAO,0.7124343286894607,2.248337267340168,2.0
2022-12-31,MYS,LAO,-0.2605072960306045,1.7591188372073703,1.0
2022-12-31,MMR,LAO,-0.3586258331298598,3.370719753386404,0.0
2022-12-31,NZL,LAO,-0.33099941004418293,0.839615942808767,1.0
2022-12-31,PHL,LAO,-0.711354164949349,1.1263092962437478,2.0
2022-12-31,SGP,LAO,0.6155184318154625,0.8839964070298755,2.0
2022-12-31,THA,LAO,-0.31347539388076295,1.5332276066310373,1.0
2022-12-31,VNM,LAO,0.49506865506174424,0.8342081073475026,2.0
2022-12-31,AUS,MYS,0.4007465641900606,0.8013222511469931,2.0
2022-12-31,BRN,MYS,0.3261145421872609,1.543734665314744,1.0
2022-12-31,KHM,MYS,-0.14375615068939965,0.9024842853665582,1.0
2022-12-31,CHN,MYS,0.6946878032697342,1.308450790217137,0.0
2022-12-31,IDN,MYS,-0.3098390580360313,2.151252468946025,1.0
2022-12-31,JPN,MYS,0.5768479686828212,1.25126795851567,0.0
2022-12-31,KOR,MYS,0.6090288192209052,2.815167130484823,2.0
2022-12-31,LAO,MYS,0.06175117267682911,1.386427357593107,1.0
2022-12-31,MMR,MYS,-0.372553673602564,3.5765223735732845,0.0
2022-12-31,NZL,MYS,-0.3105026285108802,0.8253677552065749,1.0
2022-12-31,PHL,MYS,-0.8335010384221498,1.0656861479841806,1.0
2022-12-31,SGP,MYS,0.6559988960198754,1.028648059973197,0.0
2022-12-31,THA,MYS,-0.33385069201921663,1.775759871018258,1.0
2022-12-31,VNM,MYS,0.6340656163473232,1.0401251406931122,0.0
2022-12-31,AUS,MMR,0.36359491001627764,0.7460834061221209,2.0
2022-12-31,BRN,MMR,0.32059520505062367,1.4997203583964818,1.0
2022-12-31,KHM,MMR,-0.1857381275365304,0.8591292748638406,1.0
2022-12-31,CHN,MMR,0.8674975660942003,1.034053788239393,0.0
2022-12-31,IDN,MMR,-0.3156438244412481,1.9921108950524833,1.0
2022-12-31,JPN,MMR,0.5804441196579456,1.2216801343476837,0.0
2022-12-31,KOR,MMR,0.6018320637540717,2.6115506200685736,2.0
2022-12-31,LAO,MMR,-0.002585424309945133,1.3277646050057865,1.0
2022-12-31,MYS,MMR,-0.2750182887292154,1.9077401555289661,1.0
2022-12-31,NZL,MMR,-0.3489989694817726,0.786380515244357,1.0
2022-12-31,PHL,MMR,-0.798680702079646,1.08376875461951,1.0
2022-12-31,SGP,MMR,0.6205519000194468,0.9690243047566884,2.0
2022-12-31,THA,MMR,-0.3515562070582667,1.6327333242780675,1.0
2022-12-31,VNM,MMR,0.5252581419604997,0.933381644788981,2.0
2022-12-31,AUS,NZL,0.4508516659517904,0.7731648899117071,2.0
2022-12-31,BRN,NZL,0.2563717919237604,1.5596127314630461,1.0
2022-12-31,KHM,NZL,-0.21435577900365604,0.8730868838618105,1.0
2022-12-31,CHN,NZL,0.9807725036207561,0.9213240766629793,0.0
2022-12-31,IDN,NZL,-0.32097233000448916,1.9410800007982958,1.0
2022-12-31,JPN,NZL,0.4925229194600932,1.143697951504696,2.0
2022-12-31,KOR,NZL,0.5851946029136371,2.5270547316690943,2.0
2022-12-31,LAO,NZL,-0.04265616140447039,1.3502845242852035,1.0
2022-12-31,MYS,NZL,-0.2913540266895605,1.7987604558967456,1.0
2022-12-31,MMR,NZL,-0.3956059141024819,3.294347938549406,0.0
2022-12-31,PHL,NZL,-0.7716695819621826,1.0668774719341354,1.0
2022-12-31,SGP,NZL,0.6346236203129918,0.9417302263900413,2.0
2022-12-31,THA,NZL,-0.36553280503160457,1.5835746277799323,1.0
2022-12-31,VNM,NZL,0.5473364632391372,0.9270174718013637,2.0
2022-12-31,AUS,PHL,0.3650517948155404,0.7319358153563054,2.0
2022-12-31,BRN,PHL,0.29559977536878046,1.6039624425549068,1.0
2022-12-31,KHM,PHL,-0.15828452421572597,0.927279310224739,1.0
2022-12-31,CHN,PHL,0.8690162386101127,0.9936119563665576,0.0
2022-12-31,IDN,PHL,-0.2968056376368328,2.1071497992113883,1.0
2022-12-31,JPN,PHL,0.5881085809294851,1.255155351388817,0.0
2022-12-31,KOR,PHL,0.6740441380343356,2.5303988409549016,2.0
2022-12-31,LAO,PHL,-0.019410166221930293,1.4009985766906468,1.0
2022-12-31,MYS,PHL,-0.25625285360381006,1.9644813157783105,1.0
2022-12-31,MMR,PHL,-0.34753220941607865,3.687403610278923,0.0
2022-12-31,NZL,PHL,-0.32657926006470905,0.8380024631813296,1.0
2022-12-31,SGP,PHL,0.6450557701337589,0.9762878631480798,2.0
2022-12-31,THA,PHL,-0.3156681112739075,1.6862419321586262,1.0
2022-12-31,VNM,PHL,0.579386394667643,0.9445925330680883,2.0
2022-12-31,AUS,SGP,-1.181708572225454,0.4038860331075614,1.0
2022-12-31,BRN,SGP,0.42603709696800013,0.9640932968079332,1.0
2022-12-31,KHM,SGP,0.26780080782128723,0.5852266478584269,3.0
2022-12-31,CHN,SGP,0.7016358696989858,1.013955090944087,0.0
2022-12-31,IDN,SGP,-0.33516646097075453,0.9236339276121989,1.0
2022-12-31,JPN,SGP,-1.535076231875526,0.41509337705382504,1.0
2022-12-31,KOR,SGP,0.5971963934399541,2.184667902456914,2.0
2022-12-31,LAO,SGP,0.4065396546313372,0.9633160937916405,1.0
2022-12-31,MYS,SGP,-0.7322843181913533,0.5856893989343248,1.0
2022-12-31,MMR,SGP,-0.7610829248479288,1.208152572722713,0.0
2022-12-31,NZL,SGP,-0.1357267531736635,0.40450114357071737,1.0
2022-12-31,PHL,SGP,-0.06457363636847872,0.7389375062879369,1.0
2022-12-31,THA,SGP,-0.9129465389367148,0.5311273320249025,1.0
2022-12-31,VNM,SGP,-0.44708231491024847,0.5813486918482784,1.0
2022-12-31,AUS,THA,0.3660563705591773,0.8072003722404951,2.0
2022-12-31,BRN,THA,0.3197238735188773,1.539192627558582,1.0
2022-12-31,KHM,THA,-0.17544666011150378,0.8659435732440224,1.0
2022-12-31,CHN,THA,0.7131213305726146,1.3238000002671733,0.0
2022-12-31,IDN,THA,-0.3184256200711305,2.1177527046501035,1.0
2022-12-31,JPN,THA,0.5288768251700964,1.2192545962707055,2.0
2022-12-31,KOR,THA,0.5808895738735058,2.8868206597438073,2.0
2022-12-31,LAO,THA,0.0778547321846572,1.3807468039166246,1.0
2022-12-31,MYS,THA,-0.28885546577895826,1.9806030722721073,1.0
2022-12-31,MMR,THA,-0.3962115443622484,3.437660634734463,0.0
2022-12-31,NZL,THA,-0.32187594921811374,0.8209693130576297,1.0
2022-12-31,PHL,THA,-0.8586436615329822,1.0185112388300777,1.0
2022-12-31,SGP,THA,0.629717080068301,1.0313786207363964,2.0
2022-12-31,VNM,THA,0.6104835738126918,1.0476835852038733,2.0
2022-12-31,AUS,VNM,-1.188985840854368,0.3908450149858436,1.0
2022-12-31,BRN,VNM,0.33504597688008486,1.0148252448673987,1.0
2022-12-31,KHM,VNM,0.017032445693740114,0.5444941925499585,1.0
2022-12-31,CHN,VNM,0.8803085538757809,0.869933936939791,0.0
2022-12-31,IDN,VNM,-0.3457392328737853,1.0001880209678122,1.0
2022-12-31,JPN,VNM,-1.406278350853706,0.4361559760029014,1.0
2022-12-31,KOR,VNM,0.6002206311195292,2.1988835494675647,2.0
2022-12-31,LAO,VNM,0.21811138498293106,0.9432549416346502,1.0
2022-12-31,MYS,VNM,-0.644836606841986,0.6906510607088703,1.0
2022-12-31,MMR,VNM,-0.6041050757661276,1.6639154317665399,0.0
2022-12-31,NZL,VNM,-0.2670471967784443,0.4602883845359476,1.0
2022-12-31,PHL,VNM,-0.23443628077867212,0.7605666854822462,1.0
2022-12-31,SGP,VNM,-0.8213648593937061,0.48080140356373874,1.0
2022-12-31,THA,VNM,-0.8171067387703844,0.6219534789687389,1.0
2023-03-31,BRN,AUS,0.4081687958368552,1.0207676546666795,2.0
2023-03-31,KHM,AUS,0.341309932745124,0.6291003781320376,2.0
2023-03-31,CHN,AUS,0.6058451696493014,0.9402732205896653,0.0
2023-03-31,IDN,AUS,-0.026962290375866345,0.32976502057198515,1.0
2023-03-31,JPN,AUS,-1.3783503212971628,0.4486972497532208,1.0
2023-03-31,KOR,AUS,0.5631723027296837,1.6368651601057214,2.0
2023-03-31,LAO,AUS,0.4427601985034997,1.0089488961950521,2.0
2023-03-31,MYS,AUS,0.2072316447199864,0.31416144356860554,1.0
2023-03-31,MMR,AUS,-0.2933661167073577,0.3058405416851829,1.0
2023-03-31,NZL,AUS,0.2946392691095951,0.5754992375181257,1.0
2023-03-31,PHL,AUS,0.25565441844617454,0.4375971388965357,2.0
2023-03-31,SGP,AUS,-0.6730907269119257,0.5192943924126968,1.0
2023-03-31,THA,AUS,0.29302093029879844,0.38618615641774684,1.0
2023-03-31,VNM,AUS,-0.27488506908042976,0.5546620654405361,1.0
2023-03-31,AUS,BRN,0.30416172134478237,0.6199852351961126,2.0
2023-03-31,KHM,BRN,-0.04169056200074586,0.8459007925991995,1.0
2023-03-31,CHN,BRN,0.9949024895217806,1.2005085918541991,0.0
2023-03-31,IDN,BRN,-0.2535727547129752,0.5261688839009466,1.0
2023-03-31,JPN,BRN,-0.10304242097109195,0.5884873043836941,2.0
2023-03-31,KOR,BRN,0.669952488950891,1.868691914643239,2.0
2023-03-31,LAO,BRN,0.04391525326671522,1.2443982727910314,1.0
2023-03-31,MYS,BRN,-0.07314769961149081,0.43989276023542967,1.0
